127.0.0.1 - - [21/Nov/2014:18:10:00 -0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:17 -0200] "GET /Pizzaria/css/font/websymbols-regular-webfont.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:17 -0200] "GET /Pizzaria/img/bg-h1-bar.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:17 -0200] "GET /Pizzaria/img/bg-nav.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:17 -0200] "GET /Pizzaria/img/bg-footer.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:19 -0200] "GET /Pizzaria/image/slide/next.png HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:19 -0200] "GET /Pizzaria/image/slide/ajax-loader.gif HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:19 -0200] "GET /Pizzaria/image/slide/prev.png HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:51 -0200] "GET /Pizzaria/Logar?email=rybakovas@gmail.com&senha=123 HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:52 -0200] "GET /Pizzaria/index.jsp HTTP/1.1" 200 13021
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:55 -0200] "GET /Pizzaria/image/slide/next.png HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:55 -0200] "GET /Pizzaria/image/slide/prev.png HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:11:55 -0200] "GET /Pizzaria/image/slide/ajax-loader.gif HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:13:54 -0200] "GET /Pizzaria/index.jsp HTTP/1.1" 200 13281
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:13:59 -0200] "GET /Pizzaria/image/slide/prev.png HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:13:59 -0200] "GET /Pizzaria/image/slide/next.png HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:13:59 -0200] "GET /Pizzaria/image/slide/ajax-loader.gif HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:15:27 -0200] "GET /Pizzaria/index.jsp HTTP/1.1" 200 13411
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:15:31 -0200] "GET /Pizzaria/image/slide/next.png HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:15:31 -0200] "GET /Pizzaria/image/slide/prev.png HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [21/Nov/2014:18:15:31 -0200] "GET /Pizzaria/image/slide/ajax-loader.gif HTTP/1.1" 404 1023
